0.046838652	0.08190201	-0.04860118	0.04060522	-0.07393254	0.024923742	0.0098757995	-0.06410284	-0.068165	-0.009570389	0.05806096	-0.1022628	-0.0063908305	0.048362862	0.078001946	0.06320405
0.04973693	0.019215327	-0.09307805	0.09122293	-0.093220256	0.040497977	-0.02997439	-0.032875605	-0.10757208	-0.09628054	0.09608733	-0.084874645	-0.03538621	0.030518541	0.05198087	0.031003363
0.014439756	0.0864348	-0.030785449	0.10154266	-0.09981144	-0.03034012	-0.021143718	-0.053275242	-0.10084276	-0.103858255	0.0017667967	-0.054525986	-0.101843216	-0.032430995	0.06073019	0.0052875984
0.076426364	0.05637681	-0.04602168	0.14079154	-0.13966292	0.086194575	-0.06378957	-0.036949806	-0.08610684	-0.05791995	0.020927645	-0.11157352	-0.10816968	0.059368964	0.026208717	0.017549818
0.015173033	0.05781296	-0.029232817	0.049651764	-0.010381234	-0.014399822	0.03535633	-0.018859368	-0.05044518	-0.08890167	0.057155296	-0.10223247	-0.08518248	0.009566086	0.06324679	0.07282838
0.09484817	0.037757725	-0.084265195	0.07477032	-0.099630274	0.014608494	-0.019721458	-0.10056028	-0.09108771	-0.018609304	0.02986144	-0.07517131	-0.06003738	-0.0030839087	0.0011782703	0.01877195
0.015105765	0.0982551	-0.038574345	0.049804565	-0.04292809	-0.017968884	0.03168478	-0.0455243	-0.09603567	-0.06276712	0.035470743	-0.015551187	-0.029276744	-0.029289696	0.072807714	0.07532677
-0.0049423818	0.07098057	-0.03607673	0.10662282	-0.089389324	0.017704599	-0.010547513	-0.09194599	-0.09306974	-0.05131614	0.05648199	-0.064291745	-0.062815845	0.012118503	0.028599327	0.05208105
0.02976009	0.050143607	-0.0044733044	0.020126283	-0.08720038	0.029991439	0.026758641	-0.046591025	-0.04910048	-0.09634248	0.035556134	-0.10370321	-0.08789786	0.006365609	0.0296251	-0.021611094
0.0033849224	0.10581171	-0.08263353	0.062171485	-0.062361985	0.068294644	-0.01951188	-0.025061404	-0.07557883	-0.048225507	0.06917586	-0.03657239	-0.041127577	0.057542317	-0.007335492	0.028315917
0.018502003	0.027002413	-0.07122348	0.04609246	-0.065964475	0.009444689	-0.024864355	-0.040025495	-0.09629196	-0.06363683	0.076099224	-0.105676435	-0.06908447	-0.041184437	0.008713892	0.01491051
0.02217145	0.07623189	-0.045802265	0.06995398	0.008265647	0.0135914935	0.006206644	-0.004376194	-0.06898639	-0.0040377453	0.06292145	-0.08292495	-0.07995005	-0.04389769	0.05513169	-0.007062775
0.04579658	0.035533164	-0.08997403	0.04154373	-0.038006656	-0.0025810157	-0.044278707	-0.055138003	-0.0017560809	-0.08447228	0.042141292	-0.014641304	-0.013851985	0.029438598	0.008885777	0.014652753
0.058873992	0.058690052	-0.067148	0.10346331	-0.01609779	0.030731507	-0.03503579	-0.04294596	-0.0826996	-0.06256099	0.043611996	-0.032814573	-0.021693414	0.004506325	-0.032404277	0.0066872924
0.0401513	0.074817054	-0.06132215	0.008552002	-0.06741789	-0.025289841	-0.0062593967	-0.0629059	-0.054996796	-0.023119994	0.048679482	-0.023278784	-0.074485496	-0.024428371	-0.02268262	0.011212876
-0.011293888	0.004637693	-0.03177651	0.021898754	0.013579404	-0.012133844	-0.039633308	-0.01641406	-0.040850103	-0.0115647605	-0.028403237	-0.07717559	-0.07719357	-0.016276352	0.026844565	-0.017278876
-0.010353818	0.052070998	-0.09755017	0.09220799	-0.10163709	-0.015629735	0.024329511	-0.025646023	-0.102965854	-0.040608585	0.0934631	-0.11158637	-0.09378477	0.04750106	0.04272031	0.025473779
-0.0013480284	0.053979322	-0.054814763	0.044380587	0.013317145	0.035783228	0.008330055	0.002594383	-0.05414358	-0.06192908	-0.0077864155	-0.002766918	0.00184289	-0.033651527	-0.0050432477	0.052539732
0.07628175	0.04417467	0.019799247	-0.00066398166	-0.010304936	-0.023683561	0.0069837235	0.009281661	-0.02171184	-0.07014606	0.04808174	0.018809251	-0.013300903	0.0033668168	0.07350263	-0.016281495
0.011023815	-0.0061783814	-0.024124786	-0.0024296937	0.021497045	0.03655855	0.026204698	-0.075487696	-0.0012863019	0.013123544	0.018216107	-0.04488958	0.017752204	0.025058262	0.031531155	0.025810346
0.037483986	0.046891037	0.0013862416	0.045237083	-0.043147963	0.04074424	0.028201673	0.006703109	0.019797135	-0.044573195	0.02709415	-0.06537019	-0.011203775	0.039519962	0.033662446	0.037825987
-0.029440172	0.011320382	-0.004728711	0.058000334	-0.009164719	-0.011968265	0.04248561	0.010889902	-0.07043868	-0.026653493	0.059444	-0.073348306	-0.06540419	-0.006195371	-0.017559513	-0.04045126
0.077306345	0.016983055	-0.0531773	0.009613181	-0.0727054	-0.011044572	-0.04738895	-0.030152418	-0.032418206	-0.010372592	0.039487634	-0.08955605	-0.036738392	-0.030903531	0.029531633	0.037683837
0.03984198	0.058263052	-0.058264747	0.07983248	0.0021474042	0.04235282	0.009531045	-0.012186751	-0.01421052	0.005686259	0.074154764	-0.012446045	-0.036844876	-0.04558112	-0.0011360465	0.031697564
0.0012447201	0.068627015	-0.026888173	0.033370543	-0.020639582	0.050348442	0.028942436	-0.07745969	-0.025400601	-0.025739234	0.06500356	-0.045810286	-0.008120636	0.023867074	0.06615127	0.05395437
-0.0095742615	0.06390084	-0.05026315	-0.020488225	-0.054333612	0.0063191177	-0.003110649	-0.052242566	0.00095484813	-0.065484844	-0.0286879	0.0052954727	-0.043043885	-0.012960788	0.03721694	-0.0067535345
0.041074283	0.053443104	-0.06340583	0.05978476	-0.023601117	0.049462315	-0.003854678	-0.017368888	0.026163775	-0.055080652	-0.0028375252	-0.06469134	0.017549237	0.02707846	0.068781726	0.02927291
-0.0045990422	-0.011833248	-0.011920873	0.03943574	-0.06072024	0.054198667	-0.04959206	0.021268597	-0.0035192054	0.0074934573	0.006263163	-0.04596597	0.0009886791	-0.0032579615	0.050638173	0.045297604
0.057574473	-0.025210742	-0.004102805	0.016395453	0.022402404	0.0063178735	-0.010577026	-0.044786673	-0.007695053	-0.050433666	-0.016508972	0.028675208	-0.057214603	0.059425145	-0.019474577	-0.0011779928
0.05136137	0.0043620835	-0.024333173	0.043827046	-0.033842787	0.022787	-0.064405166	0.022504304	-0.014993627	-0.004125613	0.011974608	-0.020707104	-0.058660097	-0.042140998	0.019154334	0.01223075
0.056735657	-0.037651893	-0.059222996	-0.016976973	-0.056559455	0.031807397	0.04009425	-0.04974445	-0.032549214	-0.05020338	-0.010186388	0.015114904	-0.054140154	-0.0009683991	0.040451944	0.0013129519
-0.012365992	-0.037181836	-0.016213292	-0.02489929	-0.034916043	-0.009121956	0.027195109	-0.0052933	0.016286664	-0.0016073044	-0.026454378	0.03208683	0.016885648	-0.029241305	0.026144983	-0.031759437
0.041454162	-0.03083374	-0.0026566405	0.042450078	-0.03489167	-0.0344358	-0.028935337	-0.007595719	0.023055432	0.007816668	0.02638222	-0.029309992	-0.009675589	0.0499779	-0.009291859	0.054790717
0.041793976	0.03363198	-0.0037325332	0.036147546	-0.076410696	-0.0130412765	-0.0022882433	-0.035398696	-0.017603485	-0.028416863	0.069683604	0.005708197	-0.005383294	-0.03110297	0.04756836	0.009901817
0.004856419	0.022776837	-0.025405334	-0.0036035331	0.015923327	0.020800564	-0.056834802	-0.035436634	-0.05337668	-0.048906222	-0.0020317943	-0.036772415	-0.032904483	-0.011960052	0.034421973	-0.035070922
0.060280733	0.0013594799	-0.014412885	-0.007813363	-0.011549392	0.055899072	0.0012707298	-0.022659408	0.0072311494	0.016685188	0.06507857	-0.05024127	-0.04126796	0.0023509953	-0.026491094	0.026794909
0.037207097	-0.016666703	0.010225405	0.0016808293	-0.07603371	-0.037322	-0.02393916	0.01240907	-0.06306372	0.0018109065	0.04589912	-0.05810413	0.014604222	-0.0130546745	-0.008955611	-0.02546008
0.033758108	0.0037479112	-0.007848255	0.056792464	0.04138136	0.032173663	-0.03404809	-0.005492412	-0.029628923	-0.038628638	0.03873291	-0.032346718	0.03101641	-0.004773977	-0.013988752	0.048890617
0.060485303	0.008935345	-0.014894584	0.04213701	-0.06615016	0.0033661856	-0.005158296	-0.0068059773	-0.062905595	0.017383821	-0.019663764	-0.043161634	-0.016325349	0.031600896	0.0067692003	0.053308196
-0.04535314	-0.04558363	0.013575677	-0.043132555	-0.039260603	-0.036899067	0.00034719706	-0.04604396	-0.021784162	0.009623565	0.04968894	-0.02494036	0.033460703	0.040460613	0.045467924	0.023853313
0.053263336	0.037403066	-0.025101438	0.063937336	-0.0377903	0.02577319	-0.03871081	-0.027744293	-0.07591322	-0.066700116	-0.0046034856	-0.08273669	0.0125125265	0.07070563	-0.038546644	0.004072754
-0.021793026	0.0059004957	-0.013990193	-0.012475812	-0.071504496	0.05337012	-0.022010598	-0.07478153	-0.036239523	0.0058124345	0.006754915	-0.03093209	-0.0537346	0.03893497	0.02369452	0.031821944
-0.0032260723	0.053416513	-0.011475722	0.024979103	-0.015513417	0.0042240946	-0.012739707	-0.009153078	-0.0221081	-0.06789747	0.031552043	-0.045254193	0.004445752	-0.02309903	0.054513775	0.034097396
0.04200426	-0.040447377	-0.048675705	-0.0028320067	0.0021675006	-0.0144943	0.0033712275	-0.043471504	0.041393284	-0.030518472	-0.019417478	-0.02002653	-0.044807088	-0.0379074	-0.029622352	-0.010558117
0.031434942	0.003784807	-0.03601057	0.012694091	0.019435648	0.03751175	-0.009207744	-0.059193816	0.0055155754	-0.0025972528	0.0033573755	0.010656356	0.0034649966	0.032954406	-0.009659726	-0.02207776
0.06672222	0.06043304	-0.04417472	0.076502934	-0.036755294	0.015904415	-0.023392562	-0.047587633	-0.044868566	-0.0313359	-0.009051418	-0.04738615	-0.0648167	-0.039115425	0.042634483	0.060542997
-0.024606764	0.015668932	0.018544436	0.05745006	-0.062330764	0.02607893	0.0010358066	-0.052468188	-0.0358454	-0.044354938	0.034685194	-0.042564582	0.013213863	0.034001235	-0.043278433	-0.02723426
0.034217592	0.030044796	-0.0456762	0.04662066	-0.003974502	0.007513551	-0.0010733784	0.025963904	0.005239656	-0.033346903	0.043623224	-0.0453503	-0.05874089	0.012627868	-0.009880607	0.014533441
0.041508637	0.0072689573	0.0005776817	0.057332207	-0.041837648	0.022179112	0.024062956	0.0059131617	-0.004408054	-0.027878331	0.05244154	-0.06071783	-0.0082123	0.016868262	0.03722508	-0.009223515
-0.035255965	0.025622007	0.03674445	-0.029636709	0.006171436	-0.03584964	0.07160443	0.058622587	0.0019656145	0.07960721	0.007880432	0.056843735	0.03133656	-0.029005589	0.020665472	0.072920956
0.023506956	0.04618794	0.025210856	-0.024783935	0.030600883	-0.03387979	0.0089883255	0.0008991227	0.008742162	-0.005890427	0.010712562	0.025943715	-0.032194976	-0.0140412515	0.0005291232	0.025028763
0.0045810845	0.060990047	-0.06960343	0.02672366	-0.035770252	0.037110377	0.013286334	-0.026134588	-0.06461695	-0.05972544	-0.0008008741	-0.07677187	0.00085624075	-0.033847615	0.02530269	-0.028334651
0.053448644	0.04259344	-0.026143461	-0.0015718079	0.00012588198	0.008186609	0.009020001	-0.0004044486	0.01329121	0.0031188359	0.00016422255	0.021108126	-0.05095819	0.033856697	0.014175196	0.025877042
-0.0039809765	0.03922327	-0.058769178	0.016092842	-0.009508356	-0.04568643	-0.014822048	0.013362499	-0.04841679	-0.04473548	-0.034406	-0.003015827	-0.051823765	-0.017503023	-0.0049117906	0.02172324
0.016557734	-0.0030965228	-0.059650403	-0.03840123	0.023599394	0.00070575264	-0.046348747	-0.015717441	0.019540908	0.028809998	0.0072402507	-0.025763916	0.023689203	0.02339385	0.03511521	0.061373208
-0.008510651	0.02578763	-0.005654202	0.059445858	0.017058656	0.03260444	-0.051379416	0.0135407625	-0.039854687	-0.04159186	0.04555203	0.007282647	0.005579026	0.059960004	-0.042833723	0.04008667
-0.030460268	0.012261524	-0.06073701	0.025006326	0.017015358	-0.03916749	0.007331099	-0.041036375	-0.05936204	-0.04947033	0.053800378	-0.0022971649	0.010089693	0.008932416	0.021254525	-0.01298684
-0.03307411	0.0014548375	0.0077210316	-0.014478371	-0.009415995	-0.017654158	-0.029718045	-0.06208091	0.0241691	-0.060870126	0.0016163264	-0.019948632	0.02615852	0.013165651	0.032677937	-0.052561868
0.033560522	-0.03757359	-0.024458393	0.050171293	0.043442126	-0.034440536	0.015530315	0.01885985	-0.034736592	-0.0024684551	-0.017194608	-0.01316501	0.014349161	-0.034042716	0.012585395	0.04187429
0.04542879	0.06834766	-0.06409546	-4.2887405e-07	-0.03613597	0.011433968	0.017919842	-0.057145454	-0.0688271	-0.024114726	-0.004545846	-0.07764494	0.015190935	-0.0077019953	0.050204907	0.03271552
0.019307844	0.009989229	-0.023282703	0.048746463	-0.008635503	0.024816426	-0.007670665	0.035802443	0.031916317	0.04048108	-0.0092875445	0.04232138	-0.018966023	-0.050361715	0.050625518	-0.0074904086
0.04583662	-0.028956797	-0.035324033	0.01980051	-0.0017709121	-0.017545616	-0.027809478	-0.050895266	0.03570496	-0.06415726	-0.011135232	-0.0067615337	0.028603403	0.037687168	0.05643754	0.0013034376
0.050827093	0.01292581	-2.435266e-05	-0.03441886	-0.0013883421	-0.01023782	-0.018775571	-0.048700385	0.02725536	-0.053378433	-0.029275006	-0.03748262	8.122495e-05	0.047989048	-0.002849094	-0.016499676
0.016841654	0.00045471266	0.026800144	-0.0066566095	0.048036505	0.010700632	-0.029692113	0.04861002	0.033705343	0.041718874	-0.03101232	0.02364197	0.037476134	0.025616359	0.009117663	-0.048686218
-0.036267053	0.0024328707	-0.049343813	0.04705197	0.014315807	0.03494658	0.030767707	0.026477369	0.0029072072	-0.00017202218	-0.012761015	0.025115086	-0.024533225	0.026006883	-0.0061292206	0.02569152
-0.044109754	0.031070108	-0.038346842	-0.034997582	0.019147549	-0.007144159	-0.014052287	0.05820543	-0.025576655	0.044806495	0.0035053315	0.029397232	0.023901679	-0.053539477	0.053450175	0.029177183
0.011114647	0.007556039	-0.06663811	0.051421575	0.016123038	0.03152117	0.056270495	0.012441091	0.039261267	0.012847904	0.002620918	-0.03355376	-0.03556368	0.013176829	0.049491886	0.036836304
0.0007770073	-0.007376873	-0.060362026	0.036752176	-0.020934818	-0.005795273	0.020182224	0.020196298	-0.038165823	-0.018753456	0.070474446	0.008942994	0.004856974	-0.015588155	-0.040818032	0.030176619
0.028517615	0.074445374	0.010801189	0.0063040233	-0.085715875	0.013684804	-0.04024352	-0.07419469	-0.03900887	-0.04392028	0.065854914	-0.07088835	-0.052275416	0.06945582	0.0047423514	0.031658623
-0.031919695	0.08647684	-0.05428037	0.049721055	-0.035942186	0.032606367	-0.007216747	-0.018306393	-0.06384218	-0.012489671	0.0022429572	-0.01335052	-0.006429475	-0.006770283	-0.004262911	0.038088843
0.0037026037	0.015986567	-0.0038725883	-0.0003994177	-0.031096678	0.0433223	0.0040344344	0.007788547	-0.017806457	-0.0021801828	-0.03086518	0.024466578	-0.06709338	0.04554627	-0.007055684	0.044249933
0.0120598	-0.0013452158	0.027241275	0.04901054	0.016244682	0.035613425	0.0017137753	0.033567447	0.021357432	-0.01957245	-0.015496855	0.01589289	-0.048066515	0.027417999	0.008495022	0.047732074
0.0013443518	0.034935713	0.018672865	-0.003502408	-0.005259746	0.021869915	0.041377243	-0.0011756369	0.016671378	-0.016140332	0.043073885	-0.015784744	0.01822746	0.0480352	-0.018038766	0.03724166
0.06586745	0.0102061	-0.05817554	0.02317914	-0.0068987897	-0.02786268	-0.036662113	-0.06747324	-0.021086993	-0.06979787	-0.0076650395	-0.04333259	-0.055042814	0.016683904	-0.039336592	0.019708589
0.02763174	0.0488606	0.032376822	0.05688337	-0.007947073	-0.014071309	0.007567427	-0.049141623	0.025713237	-0.029826894	0.051799856	-0.02245941	-0.01703088	-0.0051649865	0.03189444	-0.03648991
0.038424652	-0.0014418121	-0.016731907	0.024780624	-0.053103246	0.03985838	0.02659512	-0.000544639	-0.03552028	0.0042938027	0.038939018	0.011628369	0.01791388	0.04514071	0.04305353	0.054390203
0.043787193	0.009187269	-0.059713792	-0.02134963	-0.060144715	0.019096248	-0.0540838	0.028389964	-0.027272716	-0.0028153362	-0.020940743	-0.048521508	-0.056316826	-0.0258904	-0.02106757	-0.010321194
-0.013219447	-0.02821744	-0.054193806	-0.024021072	-0.007014958	-0.011495469	0.04977457	0.024214724	-0.0118945325	0.018730128	-0.02291282	0.012021245	-0.026032938	-0.038022786	-0.010653784	-0.0259209
0.031388316	0.017430007	-0.035605222	0.022593021	0.0132290935	0.05059947	0.022816025	-0.005242151	-0.053096067	0.01166988	0.00042523968	-0.04715199	-0.023973694	0.024221985	-0.026347807	-0.016651997
-0.0244349	0.05785924	0.03751303	0.0038432325	-0.033061836	-0.0040396494	0.03956254	-0.04355636	-0.0019107701	0.034515865	-0.0321749	0.032541066	-0.018761877	0.009704291	0.010191568	0.03076998
0.039759766	0.04037748	0.01837096	0.06516169	-0.06453908	0.001602858	-0.020113613	-0.054820675	-0.037322905	0.003036647	-0.00477912	-0.067253776	-0.05257892	0.025550991	0.019299159	-0.030702176
0.05251326	0.0069064246	-0.05635415	0.018046737	0.031260032	0.047329023	-0.04591781	-0.048858095	0.003413747	-4.696817e-05	0.00071694865	0.017114531	0.0074133384	-0.04679982	0.017672066	0.039469507
0.039835226	0.048346844	0.029885542	0.034653675	-0.030188072	-0.022146894	0.045640457	0.0045929328	-0.005298864	0.030957412	-0.013933133	0.0077750683	0.02475461	-0.032233883	0.036885288	0.02564225
0.005945816	0.014752259	0.018928608	0.04743247	-0.042480372	-0.015482227	0.02181176	0.013272868	0.019280653	-0.0098626865	0.0027689438	0.017686155	0.015620636	0.03492403	0.05498316	-0.0006229006
0.0072214594	0.044089276	-0.057633962	0.07231175	0.010502152	-0.015076887	0.011078984	0.0074357395	0.024117403	-0.036496013	0.056306347	-0.008557534	-0.04097957	0.029018873	0.036052436	0.027814556
